,Remuneration,Spending_Score,Customer_Segments,Product,Review_Polarity,Summary_Polarity
58,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
59,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
60,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
61,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
62,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
63,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
64,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
65,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
66,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
67,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
68,84.46,17,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
69,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
70,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
71,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
72,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
73,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
74,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
75,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
76,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
77,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
78,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
79,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
80,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
81,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
82,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
83,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
84,92.66,8,LowSpending_and_HighRemuneration,453,0.1751546139046139,0.25
85,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
86,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
87,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
88,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
89,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
90,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
91,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
92,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
93,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
94,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
95,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
96,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
97,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
98,92.66,91,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
99,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
100,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
101,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
102,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
103,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
104,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
105,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
106,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
107,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
108,112.34,83,HighSpending_and_HighRemuneration,453,0.1751546139046139,0.25
109,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
110,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
111,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
112,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
113,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
114,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
115,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
116,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
117,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
118,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
119,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
120,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
121,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
122,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
123,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
124,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
125,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
126,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
127,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
128,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
129,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
130,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
131,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
132,12.3,39,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
133,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
134,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
135,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
136,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
137,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
138,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
139,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
140,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
141,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
142,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
143,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
144,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
145,12.3,81,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
146,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
147,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
148,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
149,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
150,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
151,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
152,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
153,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
154,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
155,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
156,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
157,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
158,13.12,77,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
159,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
160,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
161,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
162,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
163,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
164,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
165,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
166,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
167,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
168,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
169,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
170,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
171,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
172,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
173,16.4,13,LowSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
174,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
175,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
176,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
177,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
178,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
179,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
180,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
181,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
182,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
183,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
184,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
185,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
186,16.4,79,HighSpending_and_LowRemuneration,466,0.12015422077922078,0.006249999999999992
187,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
188,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
189,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
190,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
191,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
192,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
193,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
194,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
195,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
196,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
197,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
198,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
199,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
200,84.46,85,HighSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
201,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
202,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
203,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
204,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
205,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
206,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
207,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
208,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
209,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
210,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
211,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
212,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
213,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
214,98.4,16,LowSpending_and_HighRemuneration,466,0.12015422077922078,0.006249999999999992
215,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
216,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
217,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
218,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
219,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
220,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
221,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
222,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
223,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
224,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
225,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
226,12.3,39,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
227,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
228,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
229,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
230,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
231,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
232,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
233,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
234,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
235,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
236,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
237,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
238,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
239,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
240,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
241,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
242,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
243,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
244,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
245,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
246,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
247,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
248,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
249,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
250,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
251,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
252,13.12,77,HighSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
253,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
254,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
255,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
256,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
257,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
258,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
259,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
260,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
261,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
262,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
263,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
264,13.94,40,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
265,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
266,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
267,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
268,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
269,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
270,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
271,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
272,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
273,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
274,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
275,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
276,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
277,14.76,6,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
278,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
279,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
280,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
281,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
282,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
283,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
284,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
285,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
286,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
287,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
288,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
289,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
290,18.86,29,LowSpending_and_LowRemuneration,291,0.24083764932983684,0.12166666666666667
291,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
292,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
293,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
294,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
295,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
296,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
297,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
298,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
299,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
300,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
301,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
302,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
303,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
304,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
305,84.46,23,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
306,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
307,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
308,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
309,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
310,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
311,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
312,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
313,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
314,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
315,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
316,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
317,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
318,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
319,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
320,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
321,92.66,8,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
322,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
323,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
324,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
325,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
326,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
327,103.32,28,LowSpending_and_HighRemuneration,291,0.24083764932983684,0.12166666666666667
